time_str,time,content,url,platform,original_tweet,impact_on_market,sentiment_score,market_impact_score,keywords,sector,reason,keywords_list,unique_companies,unique_tickers,ticker,company
"April 1, 2025 @ 7:20 PM ET",2025-04-01 19:20:00,judges are just pretending to be judges they are making the law instead of deciding the law elon musk in other words they are totally out of control in complete violation of our constitution make america great again,https://truthsocial.com/@realDonaldTrump/posts/114265268833712885,Truth Social,judges are just pretending to be judges they are making the law instead of deciding the law elon musk in other words they are totally out of control in complete violation of our constitution make america great again,Direct,-0.6,0.2,"['Elon Musk', 'Tesla', 'Regulation']",['Consumer Discretionary'],"Direct mention of Elon Musk could sway sentiment around Tesla, though the tweet is broadly political and regulatory in tone.","['Elon Musk', 'Tesla', 'Regulation']","Tesla, Inc.",TSLA,TSLA,"Tesla, Inc."
"March 31, 2025 @ 6:59 PM ET",2025-03-31 18:59:00,house gop campaign chairman says voters will reward us for the trump musk doge cuts,https://truthsocial.com/@realDonaldTrump/posts/114259522932730072,Truth Social,house gop campaign chairman says voters will reward us for the trump musk doge cuts,Direct,0.3,0.3,"['Elon Musk', 'Dogecoin', 'Tax cuts', 'Donald Trump', 'Tesla']","['Consumer Discretionary', 'Information Technology', 'Financials', 'Communication Services']","Mentions CEO Elon Musk and Dogecoin alongside supportive talk of policy 'cuts,' which could sway Tesla and crypto-related assets modestly.","['Elon Musk', 'Dogecoin', 'Tax cuts', 'Donald Trump', 'Tesla']","Tesla, Inc.",TSLA,TSLA,"Tesla, Inc."
"March 30, 2025 @ 7:37 PM ET",2025-03-30 19:37:00,kristen welker entire first half hour of the lowly rated meet the fake press this morning was devoted to the boring signal witch hunt she doesn want to talk in detail about anything that matters like how well we are doing against the houthis substantive peace talks with russia and ukraine or iran iran iran she wastes my administration time by talking to them about nothing why can nbc one of the worst broadcasters on television hire people that are honest and credible the reason they don is because their chairman brian roberts is pathetic loser who is petrified of the left and always will be comcast msnbc and nbc have fought me for years spending almost all of their waking hours making up fake stories and look m president with really high poll numbers and great accomplishments good job brian,https://truthsocial.com/@realDonaldTrump/posts/114254008984567465,Truth Social,kristen welker entire first half hour of the lowly rated meet the fake press this morning was devoted to the boring signal witch hunt she doesn want to talk in detail about anything that matters like how well we are doing against the houthis substantive peace talks with russia and ukraine or iran iran iran she wastes my administration time by talking to them about nothing why can nbc one of the worst broadcasters on television hire people that are honest and credible the reason they don is because their chairman brian roberts is pathetic loser who is petrified of the left and always will be comcast msnbc and nbc have fought me for years spending almost all of their waking hours making up fake stories and look m president with really high poll numbers and great accomplishments good job brian,Direct,-0.9,0.5,"['Comcast', 'Brian Roberts', 'NBC', 'MSNBC']",['Communication Services'],"Directly attacks Comcast/NBC and its chairman by name, which can sway sentiment toward CMCSA and media peers.","['Comcast', 'Brian Roberts', 'NBC', 'MSNBC']",Comcast Corporation,CMCSA,CMCSA,Comcast Corporation
"March 28, 2025 @ 9:38 AM ET",2025-03-28 09:38:00,trump is always right this from the new york times,https://truthsocial.com/@realDonaldTrump/posts/114240331718900060,Truth Social,trump is always right this from the new york times,Direct,0.3,0.1,['The New York Times'],['Communication Services'],"Mentions The New York Times, a specific company, but lacks economic or policy content, so any market impact is minimal.",['The New York Times'],The New York Times Company,NYT,NYT,The New York Times Company
"March 23, 2025 @ 9:26 PM ET",2025-03-23 21:26:00,the failing new york times insists on using liddle peter baker really bad writer and obama biographer and sycophant to write many of the long and boring fake news hit pieces against me the only two people with less talent than peter are his wife the lovely susan glasser and of course maggot hagerman who may be the least talented writer in the entire stable of new york times mediocrity there something really wrong with these people and their sick trump deranged editors they did everything within their power to help rig the election against me how did that work out make america great again,https://truthsocial.com/@realDonaldTrump/posts/114214801561710989,Truth Social,the failing new york times insists on using liddle peter baker really bad writer and obama biographer and sycophant to write many of the long and boring fake news hit pieces against me the only two people with less talent than peter are his wife the lovely susan glasser and of course maggot hagerman who may be the least talented writer in the entire stable of new york times mediocrity there something really wrong with these people and their sick trump deranged editors they did everything within their power to help rig the election against me how did that work out make america great again,Direct,-0.9,0.2,['New York Times'],"['Communication Services', 'New York Times']","Directly criticizes The New York Times, potentially pressuring NYT stock sentiment in the Communication Services sector.",['New York Times'],The New York Times Company,NYT,NYT,The New York Times Company
"March 21, 2025 @ 7:43 AM ET",2025-03-21 07:43:00,i look forward to watching the sick terrorist thugs get 20 year jail sentences for what they are doing to elon musk and tesla perhaps they could serve them in the prisons of el salvador which have become so recently famous for such lovely conditions,https://truthsocial.com/@realDonaldTrump/posts/114200244380161257,Truth Social,i look forward to watching the sick terrorist thugs get 20 year jail sentences for what they are doing to elon musk and tesla perhaps they could serve them in the prisons of el salvador which have become so recently famous for such lovely conditions,Direct,-0.4,0.6,"['Tesla', 'Elon Musk', 'Regulatory risk']","['Consumer Discretionary', 'Tesla']",Direct mention of Tesla and Elon Musk could sway investor sentiment toward the stock.,"['Tesla', 'Elon Musk', 'Regulatory risk']","Tesla, Inc.",TSLA,TSLA,"Tesla, Inc."
"March 21, 2025 @ 7:26 AM ET",2025-03-21 07:26:00,elon musk will be briefed by the pentagon about the usa top secret plans against china should there be war according to the failing new york times one of the worst and most purposely inaccurate newspapers anywhere in the world their fake concept for this story is that because elon does some business in china that he is very conflicted and would immediately go to top chinese officials and spill the beans ratings challenged fake news cnn immediately picked up on this absolutely ridiculous and false story which is probably libelous and went heavy with it fortunately nobody was watching maggot hagerman the really dumb scammer who constantly writes about me for the times using anonymous made up nonexistent sources and who haven spoken to in ages is big part of the scam she lead the russia russia russia hoax only to realize that she was duped and got it wrong she owes me totally discredited pulitzer prize for her bad reporting the fake news is the enemy of the people and elon is not being briefed on anything china by the department of war,https://truthsocial.com/@realDonaldTrump/posts/114200175082806882,Truth Social,elon musk will be briefed by the pentagon about the usa top secret plans against china should there be war according to the failing new york times one of the worst and most purposely inaccurate newspapers anywhere in the world their fake concept for this story is that because elon does some business in china that he is very conflicted and would immediately go to top chinese officials and spill the beans ratings challenged fake news cnn immediately picked up on this absolutely ridiculous and false story which is probably libelous and went heavy with it fortunately nobody was watching maggot hagerman the really dumb scammer who constantly writes about me for the times using anonymous made up nonexistent sources and who haven spoken to in ages is big part of the scam she lead the russia russia russia hoax only to realize that she was duped and got it wrong she owes me totally discredited pulitzer prize for her bad reporting the fake news is the enemy of the people and elon is not being briefed on anything china by the department of war,Direct,-0.6,0.4,"['Elon Musk', 'Tesla', 'China', 'CNN', 'New York Times']","['Consumer Discretionary', 'Communication Services', 'Industrials']","Directly references Elon Musk amid China-war briefing rumors and slams media, potentially moving Tesla, media stocks, and defense-related sentiment.","['Elon Musk', 'Tesla', 'China', 'CNN', 'New York Times']","Tesla, Inc., Warner Bros. Discovery, Inc., The New York Times Company","TSLA, WBD, NYT",TSLA,"Tesla, Inc."
"March 21, 2025 @ 7:26 AM ET",2025-03-21 07:26:00,elon musk will be briefed by the pentagon about the usa top secret plans against china should there be war according to the failing new york times one of the worst and most purposely inaccurate newspapers anywhere in the world their fake concept for this story is that because elon does some business in china that he is very conflicted and would immediately go to top chinese officials and spill the beans ratings challenged fake news cnn immediately picked up on this absolutely ridiculous and false story which is probably libelous and went heavy with it fortunately nobody was watching maggot hagerman the really dumb scammer who constantly writes about me for the times using anonymous made up nonexistent sources and who haven spoken to in ages is big part of the scam she lead the russia russia russia hoax only to realize that she was duped and got it wrong she owes me totally discredited pulitzer prize for her bad reporting the fake news is the enemy of the people and elon is not being briefed on anything china by the department of war,https://truthsocial.com/@realDonaldTrump/posts/114200175082806882,Truth Social,elon musk will be briefed by the pentagon about the usa top secret plans against china should there be war according to the failing new york times one of the worst and most purposely inaccurate newspapers anywhere in the world their fake concept for this story is that because elon does some business in china that he is very conflicted and would immediately go to top chinese officials and spill the beans ratings challenged fake news cnn immediately picked up on this absolutely ridiculous and false story which is probably libelous and went heavy with it fortunately nobody was watching maggot hagerman the really dumb scammer who constantly writes about me for the times using anonymous made up nonexistent sources and who haven spoken to in ages is big part of the scam she lead the russia russia russia hoax only to realize that she was duped and got it wrong she owes me totally discredited pulitzer prize for her bad reporting the fake news is the enemy of the people and elon is not being briefed on anything china by the department of war,Direct,-0.6,0.4,"['Elon Musk', 'Tesla', 'China', 'CNN', 'New York Times']","['Consumer Discretionary', 'Communication Services', 'Industrials']","Directly references Elon Musk amid China-war briefing rumors and slams media, potentially moving Tesla, media stocks, and defense-related sentiment.","['Elon Musk', 'Tesla', 'China', 'CNN', 'New York Times']","Tesla, Inc., Warner Bros. Discovery, Inc., The New York Times Company","TSLA, WBD, NYT",WBD,"Warner Bros. Discovery, Inc."
"March 21, 2025 @ 7:26 AM ET",2025-03-21 07:26:00,elon musk will be briefed by the pentagon about the usa top secret plans against china should there be war according to the failing new york times one of the worst and most purposely inaccurate newspapers anywhere in the world their fake concept for this story is that because elon does some business in china that he is very conflicted and would immediately go to top chinese officials and spill the beans ratings challenged fake news cnn immediately picked up on this absolutely ridiculous and false story which is probably libelous and went heavy with it fortunately nobody was watching maggot hagerman the really dumb scammer who constantly writes about me for the times using anonymous made up nonexistent sources and who haven spoken to in ages is big part of the scam she lead the russia russia russia hoax only to realize that she was duped and got it wrong she owes me totally discredited pulitzer prize for her bad reporting the fake news is the enemy of the people and elon is not being briefed on anything china by the department of war,https://truthsocial.com/@realDonaldTrump/posts/114200175082806882,Truth Social,elon musk will be briefed by the pentagon about the usa top secret plans against china should there be war according to the failing new york times one of the worst and most purposely inaccurate newspapers anywhere in the world their fake concept for this story is that because elon does some business in china that he is very conflicted and would immediately go to top chinese officials and spill the beans ratings challenged fake news cnn immediately picked up on this absolutely ridiculous and false story which is probably libelous and went heavy with it fortunately nobody was watching maggot hagerman the really dumb scammer who constantly writes about me for the times using anonymous made up nonexistent sources and who haven spoken to in ages is big part of the scam she lead the russia russia russia hoax only to realize that she was duped and got it wrong she owes me totally discredited pulitzer prize for her bad reporting the fake news is the enemy of the people and elon is not being briefed on anything china by the department of war,Direct,-0.6,0.4,"['Elon Musk', 'Tesla', 'China', 'CNN', 'New York Times']","['Consumer Discretionary', 'Communication Services', 'Industrials']","Directly references Elon Musk amid China-war briefing rumors and slams media, potentially moving Tesla, media stocks, and defense-related sentiment.","['Elon Musk', 'Tesla', 'China', 'CNN', 'New York Times']","Tesla, Inc., Warner Bros. Discovery, Inc., The New York Times Company","TSLA, WBD, NYT",NYT,The New York Times Company
"March 20, 2025 @ 11:08 PM ET",2025-03-20 23:08:00,people that get caught sabotaging teslas will stand very good chance of going to jail for up to twenty years and that includes the funders we are looking for you,https://truthsocial.com/@realDonaldTrump/posts/114198218638202475,Truth Social,people that get caught sabotaging teslas will stand very good chance of going to jail for up to twenty years and that includes the funders we are looking for you,Direct,0.2,0.6,"['Tesla', 'Electric Vehicles', 'Regulatory Enforcement', 'Legal Risk', 'Sabotage']","['Consumer Discretionary', 'Tesla']","Directly mentions Tesla and threatens harsh penalties for sabotage, potentially bolstering investor confidence and affecting Tesla’s stock.","['Tesla', 'Electric Vehicles', 'Regulatory Enforcement', 'Legal Risk', 'Sabotage']","Tesla, Inc.",TSLA,TSLA,"Tesla, Inc."
"March 20, 2025 @ 11:00 PM ET",2025-03-20 23:00:00,the fake news is at it again this time the failing new york times they said incorrectly that elon musk is going to the pentagon tomorrow to be briefed on any potential war with china how ridiculous china will not even be mentioned or discussed how disgraceful it is that the discredited media can make up such lies anyway the story is completely untrue,https://truthsocial.com/@realDonaldTrump/posts/114198186465713235,Truth Social,the fake news is at it again this time the failing new york times they said incorrectly that elon musk is going to the pentagon tomorrow to be briefed on any potential war with china how ridiculous china will not even be mentioned or discussed how disgraceful it is that the discredited media can make up such lies anyway the story is completely untrue,Direct,-0.6,0.3,"['Elon Musk', 'China', 'The New York Times', 'Pentagon', 'war']","['Consumer Discretionary', 'Communication Services', 'Industrials', 'Tesla', 'The New York Times']","Directly names Elon Musk and disputes a China-related Pentagon briefing, which can sway sentiment toward Tesla, media, and defense-related names.","['Elon Musk', 'China', 'The New York Times', 'Pentagon', 'war']",The New York Times Company,NYT,NYT,The New York Times Company
"March 20, 2025 @ 11:22 AM ET",2025-03-20 11:22:00,financial times the huge spending projection from the world most valuable semiconductor group nvidia follows multibillion dollar us investment plans announced by other technology companies including apple as the impact of trump america first trade policies ripples through the global economy,https://truthsocial.com/@realDonaldTrump/posts/114195442142009895,Truth Social,financial times the huge spending projection from the world most valuable semiconductor group nvidia follows multibillion dollar us investment plans announced by other technology companies including apple as the impact of trump america first trade policies ripples through the global economy,Direct,0.4,0.7,"['Nvidia', 'Apple', 'America First trade policies', 'semiconductors', 'capital investment']",['Information Technology'],"Directly mentions Nvidia and Apple with large investment plans linked to trade policies, likely influencing tech stocks.","['Nvidia', 'Apple', 'America First trade policies', 'semiconductors', 'capital investment']","NVIDIA Corporation, Apple Inc.","NVDA, AAPL",NVDA,NVIDIA Corporation
"March 20, 2025 @ 11:22 AM ET",2025-03-20 11:22:00,financial times the huge spending projection from the world most valuable semiconductor group nvidia follows multibillion dollar us investment plans announced by other technology companies including apple as the impact of trump america first trade policies ripples through the global economy,https://truthsocial.com/@realDonaldTrump/posts/114195442142009895,Truth Social,financial times the huge spending projection from the world most valuable semiconductor group nvidia follows multibillion dollar us investment plans announced by other technology companies including apple as the impact of trump america first trade policies ripples through the global economy,Direct,0.4,0.7,"['Nvidia', 'Apple', 'America First trade policies', 'semiconductors', 'capital investment']",['Information Technology'],"Directly mentions Nvidia and Apple with large investment plans linked to trade policies, likely influencing tech stocks.","['Nvidia', 'Apple', 'America First trade policies', 'semiconductors', 'capital investment']","NVIDIA Corporation, Apple Inc.","NVDA, AAPL",AAPL,Apple Inc.
"March 20, 2025 @ 8:59 AM ET",2025-03-20 08:59:00,nvidia to spend hundreds of billions in s during trump term,https://truthsocial.com/@realDonaldTrump/posts/114194879718374915,Truth Social,nvidia to spend hundreds of billions in s during trump term,Direct,0.6,0.8,"['Nvidia', 'Semiconductors', 'CapEx', 'AI', 'U.S. investment']","['Information Technology', 'Industrials', 'Real Estate', 'Utilities']",Direct mention of Nvidia planning massive spending implies significant investment tailwinds for semiconductors and related infrastructure.,"['Nvidia', 'Semiconductors', 'CapEx', 'AI', 'U.S. investment']",NVIDIA Corporation,NVDA,NVDA,NVIDIA Corporation
"March 19, 2025 @ 3:53 PM ET",2025-03-19 15:53:00,trump on tesla terrorism,https://truthsocial.com/@realDonaldTrump/posts/114190845050387383,Truth Social,trump on tesla terrorism,Direct,-0.6,0.6,"['Tesla', 'Elon Musk', 'terrorism', 'EVs', 'auto industry']","['Consumer Discretionary', 'Tesla']",Direct mention of Tesla with a negative association could pressure the stock and spill over to EV peers.,"['Tesla', 'Elon Musk', 'terrorism', 'EVs', 'auto industry']","Tesla, Inc.",TSLA,TSLA,"Tesla, Inc."
"March 19, 2025 @ 3:13 PM ET",2025-03-19 15:13:00,i watched jacqui heinrich from fox over the weekend and thought she was absolutely terrible she should be working for cnn not fox not surprisingly later found out that she a fan of the white house correspondents association,https://truthsocial.com/@realDonaldTrump/posts/114190686109079519,Truth Social,i watched jacqui heinrich from fox over the weekend and thought she was absolutely terrible she should be working for cnn not fox not surprisingly later found out that she a fan of the white house correspondents association,Direct,-0.7,0.3,"['Fox News', 'CNN']",['Communication Services'],"Mentions and criticizes specific media companies, potentially affecting sentiment toward media stocks.","['Fox News', 'CNN']","Fox Corporation, Warner Bros. Discovery, Inc.","FOXA, WBD",FOXA,Fox Corporation
"March 19, 2025 @ 3:13 PM ET",2025-03-19 15:13:00,i watched jacqui heinrich from fox over the weekend and thought she was absolutely terrible she should be working for cnn not fox not surprisingly later found out that she a fan of the white house correspondents association,https://truthsocial.com/@realDonaldTrump/posts/114190686109079519,Truth Social,i watched jacqui heinrich from fox over the weekend and thought she was absolutely terrible she should be working for cnn not fox not surprisingly later found out that she a fan of the white house correspondents association,Direct,-0.7,0.3,"['Fox News', 'CNN']",['Communication Services'],"Mentions and criticizes specific media companies, potentially affecting sentiment toward media stocks.","['Fox News', 'CNN']","Fox Corporation, Warner Bros. Discovery, Inc.","FOXA, WBD",WBD,"Warner Bros. Discovery, Inc."
"March 19, 2025 @ 3:10 PM ET",2025-03-19 15:10:00,thank you elon maga,https://truthsocial.com/@realDonaldTrump/posts/114190677393220882,Truth Social,thank you elon maga,Direct,0.6,0.3,"['Elon Musk', 'Tesla', 'X (Twitter)', 'SpaceX']","['Consumer Discretionary', 'Communication Services', 'Industrials']","Positive mention of Elon Musk could sway sentiment toward companies associated with him, especially Tesla and X.","['Elon Musk', 'Tesla', 'X (Twitter)', 'SpaceX']","Tesla, Inc.",TSLA,TSLA,"Tesla, Inc."
"March 18, 2025 @ 9:43 PM ET",2025-03-18 21:43:00,wow what great interview of elon musk by sean hannity must watch two great americans djt,https://truthsocial.com/@realDonaldTrump/posts/114186559522815802,Truth Social,wow what great interview of elon musk by sean hannity must watch two great americans djt,Direct,0.8,0.3,"['Elon Musk', 'Tesla', 'Sean Hannity', 'Fox Corporation']","['Consumer Discretionary', 'Communication Services']",Positive praise of Elon Musk and Sean Hannity could modestly boost sentiment for Tesla and Fox media.,"['Elon Musk', 'Tesla', 'Sean Hannity', 'Fox Corporation']","Tesla, Inc., Fox Corporation","TSLA, FOXA",TSLA,"Tesla, Inc."
"March 18, 2025 @ 9:43 PM ET",2025-03-18 21:43:00,wow what great interview of elon musk by sean hannity must watch two great americans djt,https://truthsocial.com/@realDonaldTrump/posts/114186559522815802,Truth Social,wow what great interview of elon musk by sean hannity must watch two great americans djt,Direct,0.8,0.3,"['Elon Musk', 'Tesla', 'Sean Hannity', 'Fox Corporation']","['Consumer Discretionary', 'Communication Services']",Positive praise of Elon Musk and Sean Hannity could modestly boost sentiment for Tesla and Fox media.,"['Elon Musk', 'Tesla', 'Sean Hannity', 'Fox Corporation']","Tesla, Inc., Fox Corporation","TSLA, FOXA",FOXA,Fox Corporation
"March 17, 2025 @ 1:49 AM ET",2025-03-17 01:49:00,stranded nasa astronauts thank musk and trump,https://truthsocial.com/@realDonaldTrump/posts/114176199348948643,Truth Social,stranded nasa astronauts thank musk and trump,Direct,0.1,0.4,"['Elon Musk', 'SpaceX', 'NASA', 'Boeing', 'Trump']",['Industrials'],"Mentions Elon Musk in context of NASA astronauts, implying SpaceX involvement that could influence aerospace/defense stocks.","['Elon Musk', 'SpaceX', 'NASA', 'Boeing', 'Trump']",The Boeing Company,BA,BA,The Boeing Company
"March 13, 2025 @ 7:38 AM ET",2025-03-13 07:38:00,senator mark wayne mullin was great on fake news cnn made caitlin collins look like the third rate low ratings reporter she is,https://truthsocial.com/@realDonaldTrump/posts/114154923764886136,Truth Social,senator mark wayne mullin was great on fake news cnn made caitlin collins look like the third rate low ratings reporter she is,Direct,-0.6,0.2,"['CNN', 'Warner Bros. Discovery']",['Communication Services'],"Directly criticizes CNN by name, which could modestly influence sentiment toward its parent in the Communication Services sector.","['CNN', 'Warner Bros. Discovery']","Warner Bros. Discovery, Inc.",WBD,WBD,"Warner Bros. Discovery, Inc."
"March 12, 2025 @ 4:23 PM ET",2025-03-12 16:23:00,ge aerospace announced on tuesday nearly 1 billion investment in s manufacturing the latest company to do so under the trump administration it marks the latest company to put money back into the s economy eli lilly announced last month that it was investing an additional 27 billion to boost domestic drug production bringing the company total s manufacturing investment to more than 50 billion since 2020 apple also announced that it is committing 500 billion over the next five years which will involve building an advanced ai server manufacturing factory near houston as well as doubling the company advanced manufacturing fund from 5 billion to 10 billion softbank damac meta and others have also committed to investing in the s under trump,https://truthsocial.com/@realDonaldTrump/posts/114151328220491045,Truth Social,ge aerospace announced on tuesday nearly 1 billion investment in s manufacturing the latest company to do so under the trump administration it marks the latest company to put money back into the s economy eli lilly announced last month that it was investing an additional 27 billion to boost domestic drug production bringing the company total s manufacturing investment to more than 50 billion since 2020 apple also announced that it is committing 500 billion over the next five years which will involve building an advanced ai server manufacturing factory near houston as well as doubling the company advanced manufacturing fund from 5 billion to 10 billion softbank damac meta and others have also committed to investing in the s under trump,Direct,0.8,0.7,"['Apple', 'Meta', 'Eli Lilly', 'GE Aerospace', 'SoftBank']","['Information Technology', 'Industrials', 'Health Care', 'Communication Services', 'Real Estate']","Mentions multiple major companies committing large U.S. investments, likely boosting sentiment and impacting their stocks and related sectors.","['Apple', 'Meta', 'Eli Lilly', 'GE Aerospace', 'SoftBank']","Apple Inc., Meta Platforms, Inc., Eli Lilly and Company, GE Aerospace, SoftBank Group Corp.","AAPL, META, LLY, GE, SFTBY",AAPL,Apple Inc.
"March 12, 2025 @ 4:23 PM ET",2025-03-12 16:23:00,ge aerospace announced on tuesday nearly 1 billion investment in s manufacturing the latest company to do so under the trump administration it marks the latest company to put money back into the s economy eli lilly announced last month that it was investing an additional 27 billion to boost domestic drug production bringing the company total s manufacturing investment to more than 50 billion since 2020 apple also announced that it is committing 500 billion over the next five years which will involve building an advanced ai server manufacturing factory near houston as well as doubling the company advanced manufacturing fund from 5 billion to 10 billion softbank damac meta and others have also committed to investing in the s under trump,https://truthsocial.com/@realDonaldTrump/posts/114151328220491045,Truth Social,ge aerospace announced on tuesday nearly 1 billion investment in s manufacturing the latest company to do so under the trump administration it marks the latest company to put money back into the s economy eli lilly announced last month that it was investing an additional 27 billion to boost domestic drug production bringing the company total s manufacturing investment to more than 50 billion since 2020 apple also announced that it is committing 500 billion over the next five years which will involve building an advanced ai server manufacturing factory near houston as well as doubling the company advanced manufacturing fund from 5 billion to 10 billion softbank damac meta and others have also committed to investing in the s under trump,Direct,0.8,0.7,"['Apple', 'Meta', 'Eli Lilly', 'GE Aerospace', 'SoftBank']","['Information Technology', 'Industrials', 'Health Care', 'Communication Services', 'Real Estate']","Mentions multiple major companies committing large U.S. investments, likely boosting sentiment and impacting their stocks and related sectors.","['Apple', 'Meta', 'Eli Lilly', 'GE Aerospace', 'SoftBank']","Apple Inc., Meta Platforms, Inc., Eli Lilly and Company, GE Aerospace, SoftBank Group Corp.","AAPL, META, LLY, GE, SFTBY",META,"Meta Platforms, Inc."
"March 12, 2025 @ 4:23 PM ET",2025-03-12 16:23:00,ge aerospace announced on tuesday nearly 1 billion investment in s manufacturing the latest company to do so under the trump administration it marks the latest company to put money back into the s economy eli lilly announced last month that it was investing an additional 27 billion to boost domestic drug production bringing the company total s manufacturing investment to more than 50 billion since 2020 apple also announced that it is committing 500 billion over the next five years which will involve building an advanced ai server manufacturing factory near houston as well as doubling the company advanced manufacturing fund from 5 billion to 10 billion softbank damac meta and others have also committed to investing in the s under trump,https://truthsocial.com/@realDonaldTrump/posts/114151328220491045,Truth Social,ge aerospace announced on tuesday nearly 1 billion investment in s manufacturing the latest company to do so under the trump administration it marks the latest company to put money back into the s economy eli lilly announced last month that it was investing an additional 27 billion to boost domestic drug production bringing the company total s manufacturing investment to more than 50 billion since 2020 apple also announced that it is committing 500 billion over the next five years which will involve building an advanced ai server manufacturing factory near houston as well as doubling the company advanced manufacturing fund from 5 billion to 10 billion softbank damac meta and others have also committed to investing in the s under trump,Direct,0.8,0.7,"['Apple', 'Meta', 'Eli Lilly', 'GE Aerospace', 'SoftBank']","['Information Technology', 'Industrials', 'Health Care', 'Communication Services', 'Real Estate']","Mentions multiple major companies committing large U.S. investments, likely boosting sentiment and impacting their stocks and related sectors.","['Apple', 'Meta', 'Eli Lilly', 'GE Aerospace', 'SoftBank']","Apple Inc., Meta Platforms, Inc., Eli Lilly and Company, GE Aerospace, SoftBank Group Corp.","AAPL, META, LLY, GE, SFTBY",LLY,Eli Lilly and Company
"March 12, 2025 @ 4:23 PM ET",2025-03-12 16:23:00,ge aerospace announced on tuesday nearly 1 billion investment in s manufacturing the latest company to do so under the trump administration it marks the latest company to put money back into the s economy eli lilly announced last month that it was investing an additional 27 billion to boost domestic drug production bringing the company total s manufacturing investment to more than 50 billion since 2020 apple also announced that it is committing 500 billion over the next five years which will involve building an advanced ai server manufacturing factory near houston as well as doubling the company advanced manufacturing fund from 5 billion to 10 billion softbank damac meta and others have also committed to investing in the s under trump,https://truthsocial.com/@realDonaldTrump/posts/114151328220491045,Truth Social,ge aerospace announced on tuesday nearly 1 billion investment in s manufacturing the latest company to do so under the trump administration it marks the latest company to put money back into the s economy eli lilly announced last month that it was investing an additional 27 billion to boost domestic drug production bringing the company total s manufacturing investment to more than 50 billion since 2020 apple also announced that it is committing 500 billion over the next five years which will involve building an advanced ai server manufacturing factory near houston as well as doubling the company advanced manufacturing fund from 5 billion to 10 billion softbank damac meta and others have also committed to investing in the s under trump,Direct,0.8,0.7,"['Apple', 'Meta', 'Eli Lilly', 'GE Aerospace', 'SoftBank']","['Information Technology', 'Industrials', 'Health Care', 'Communication Services', 'Real Estate']","Mentions multiple major companies committing large U.S. investments, likely boosting sentiment and impacting their stocks and related sectors.","['Apple', 'Meta', 'Eli Lilly', 'GE Aerospace', 'SoftBank']","Apple Inc., Meta Platforms, Inc., Eli Lilly and Company, GE Aerospace, SoftBank Group Corp.","AAPL, META, LLY, GE, SFTBY",GE,GE Aerospace
"March 12, 2025 @ 4:23 PM ET",2025-03-12 16:23:00,ge aerospace announced on tuesday nearly 1 billion investment in s manufacturing the latest company to do so under the trump administration it marks the latest company to put money back into the s economy eli lilly announced last month that it was investing an additional 27 billion to boost domestic drug production bringing the company total s manufacturing investment to more than 50 billion since 2020 apple also announced that it is committing 500 billion over the next five years which will involve building an advanced ai server manufacturing factory near houston as well as doubling the company advanced manufacturing fund from 5 billion to 10 billion softbank damac meta and others have also committed to investing in the s under trump,https://truthsocial.com/@realDonaldTrump/posts/114151328220491045,Truth Social,ge aerospace announced on tuesday nearly 1 billion investment in s manufacturing the latest company to do so under the trump administration it marks the latest company to put money back into the s economy eli lilly announced last month that it was investing an additional 27 billion to boost domestic drug production bringing the company total s manufacturing investment to more than 50 billion since 2020 apple also announced that it is committing 500 billion over the next five years which will involve building an advanced ai server manufacturing factory near houston as well as doubling the company advanced manufacturing fund from 5 billion to 10 billion softbank damac meta and others have also committed to investing in the s under trump,Direct,0.8,0.7,"['Apple', 'Meta', 'Eli Lilly', 'GE Aerospace', 'SoftBank']","['Information Technology', 'Industrials', 'Health Care', 'Communication Services', 'Real Estate']","Mentions multiple major companies committing large U.S. investments, likely boosting sentiment and impacting their stocks and related sectors.","['Apple', 'Meta', 'Eli Lilly', 'GE Aerospace', 'SoftBank']","Apple Inc., Meta Platforms, Inc., Eli Lilly and Company, GE Aerospace, SoftBank Group Corp.","AAPL, META, LLY, GE, SFTBY",SFTBY,SoftBank Group Corp.
"March 12, 2025 @ 4:08 PM ET",2025-03-12 16:08:00,cleveland cliffs ceo lourenco goncalves this is the right moment the right time manufacturing is back we re going to build in america we re going to produce things here employ americans,https://truthsocial.com/@realDonaldTrump/posts/114151269304041473,Truth Social,cleveland cliffs ceo lourenco goncalves this is the right moment the right time manufacturing is back we re going to build in america we re going to produce things here employ americans,Direct,0.7,0.7,"['Cleveland-Cliffs', 'CEO Lourenco Goncalves', 'Manufacturing', 'Jobs', 'Made in America']","['Materials', 'Industrials', 'Cleveland-Cliffs']",Direct mention of Cleveland-Cliffs and its CEO with a pro-U.S. manufacturing message could boost sentiment for CLF and related Materials/Industrials names.,"['Cleveland-Cliffs', 'CEO Lourenco Goncalves', 'Manufacturing', 'Jobs', 'Made in America']",Cleveland-Cliffs Inc.,CLF,CLF,Cleveland-Cliffs Inc.
